Ward_ID,Ward_Name,Zone,Administrative_Body,Latitude,Longitude,Elevation_m,Landscape_Type,Drainage_Index_1to10,Road_Density_Index_1to10,Near_Hooghly_River,Month,Season,Historical_Rainfall_mm_Reference,Flood_Waterlogging_Events,Flood_Severity_Level,Estimated_Avg_Waterlogging_Duration_Hours,Primary_Cause
15,Alipore,South,KMC,22.535,88.33,8,"Green/institutional, elevated",7,8,No,2026-07,Monsoon,337.7,1,Minor,4.9,Heavy rainfall (localized ponding)
15,Alipore,South,KMC,22.535,88.33,8,"Green/institutional, elevated",7,8,No,2026-08,Monsoon,324.4,0,None,0,None
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2025-09,Monsoon (retreating),270.8,1,Minor,4.9,Heavy rainfall (localized ponding)
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2025-10,Post-Monsoon,120.5,1,Minor,4.9,Heavy rainfall (localized ponding)
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2025-11,Post-Monsoon,23.2,0,None,0,None
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2025-12,Winter,5,0,None,0,None
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2026-01,Winter,13.6,0,None,0,None
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2026-02,Winter,21.5,0,None,0,None
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2026-03,Pre-Monsoon,32.4,0,None,0,None
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2026-04,Pre-Monsoon,43.9,0,None,0,None
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2026-05,Pre-Monsoon,110,1,Minor,4.9,Heavy rainfall (localized ponding)
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2026-06,Monsoon,273.8,1,Minor,4.9,Heavy rainfall (localized ponding)
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2026-07,Monsoon,327.1,1,Minor,4.9,Heavy rainfall (localized ponding)
16,Ballygunge,South Central,KMC,22.528,88.366,6,Affluent residential,7,8,No,2026-08,Monsoon,343.7,1,Minor,4.9,Heavy rainfall (localized ponding)
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2025-09,Monsoon (retreating),279.4,1,Minor,6.1,Heavy rainfall (localized ponding)
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2025-10,Post-Monsoon,132.5,0,None,0,None
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2025-11,Post-Monsoon,24.2,0,None,0,None
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2025-12,Winter,4.4,0,None,0,None
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2026-01,Winter,13.6,0,None,0,None
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2026-02,Winter,22.3,0,None,0,None
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2026-03,Pre-Monsoon,34.4,0,None,0,None
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2026-04,Pre-Monsoon,45.2,0,None,0,None
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2026-05,Pre-Monsoon,131.2,0,None,0,None
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2026-06,Monsoon,304,1,Minor,6.1,Heavy rainfall (localized ponding)
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2026-07,Monsoon,363.6,3,Major,6.1,Heavy rainfall (localized ponding)
17,Maniktala,North Central,KMC,22.585,88.38,5,Dense residential,5,6,No,2026-08,Monsoon,330.9,2,Moderate,6.1,Heavy rainfall (localized ponding)
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2025-09,Monsoon (retreating),281.6,2,Moderate,7.1,Heavy rainfall + drainage overflow
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2025-10,Post-Monsoon,127.1,0,None,0,None
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2025-11,Post-Monsoon,24,0,None,0,None
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2025-12,Winter,5.6,0,None,0,None
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2026-01,Winter,14.5,0,None,0,None
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2026-02,Winter,25.7,1,Minor,7.1,Heavy rainfall + drainage overflow
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2026-03,Pre-Monsoon,33.2,0,None,0,None
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2026-04,Pre-Monsoon,44.8,0,None,0,None
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2026-05,Pre-Monsoon,128.5,0,None,0,None
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2026-06,Monsoon,281.2,2,Moderate,7.1,Heavy rainfall + drainage overflow
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2026-07,Monsoon,341.1,3,Major,7.1,Heavy rainfall + drainage overflow
18,Entally,Central East,KMC,22.562,88.37,4,Dense low-lying residential,4,6,No,2026-08,Monsoon,322.1,3,Major,7.1,Heavy rainfall + drainage overflow
